dateTime,crimeType,location,latitude,longitude,severity,data_type
2019-07-08 08:48:19,Fraud,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-08 16:31:46,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-08 18:58:23,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-08 19:30:16,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-08 19:58:32,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-08 22:52:03,Others,Barangay 43,14.6068,120.968,High,historical
2019-07-09 01:06:22,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2019-07-09 03:19:40,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-09 06:15:06,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-07-09 07:46:47,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2019-07-09 08:40:22,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-09 08:47:59,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-07-09 15:09:49,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-09 15:58:57,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-09 17:34:11,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-09 17:58:47,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-09 19:55:12,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-09 20:29:39,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-09 21:44:31,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-09 23:07:07,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-10 05:03:36,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-07-10 08:41:32,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2019-07-10 14:55:49,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-10 15:46:01,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-10 21:04:23,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-11 03:09:02,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-07-11 06:24:47,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-11 08:05:29,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-11 12:22:50,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-11 15:46:13,Breaking and Entering,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-11 16:08:32,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-11 19:03:40,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-11 20:21:20,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-11 21:01:17,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-11 23:00:27,Harassment,Barangay 43,14.6068,120.968,High,historical
2019-07-11 23:46:17,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-12 02:15:52,Fraud,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-12 03:47:05,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-12 05:19:51,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2019-07-12 06:22:05,Theft,Barangay 41,14.608,120.9695,High,historical
2019-07-12 10:55:49,Harassment,Barangay 41,14.608,120.9695,High,historical
2019-07-12 12:07:01,Theft,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-12 13:32:35,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-12 18:38:25,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-12 20:20:18,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-12 23:29:20,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-13 01:04:24,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-13 01:31:40,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-13 06:30:45,Others,Barangay 43,14.6068,120.968,Low,historical
2019-07-13 07:22:23,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-13 11:14:24,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-13 11:53:09,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-13 13:09:34,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-13 13:12:41,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-13 16:55:19,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-13 19:45:37,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-14 00:58:10,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-14 08:58:44,Theft,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-14 10:04:52,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-14 16:21:36,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-14 18:34:57,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-14 18:38:57,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-07-14 18:57:41,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-14 20:29:19,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-15 03:28:22,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-15 04:01:52,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-15 08:08:27,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-15 08:08:34,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-07-15 08:45:34,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-15 11:13:54,Vehicle Theft,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-15 12:40:02,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-15 14:50:40,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-15 16:24:16,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-15 16:31:31,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-15 17:52:04,Vandalism,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-15 19:20:27,Assault,Barangay 41,14.608,120.9695,Immediate,historical
2019-07-15 21:33:56,Fraud,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-16 01:14:12,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-16 02:10:01,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-16 02:32:24,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-16 07:13:17,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-07-16 08:08:38,Vehicle Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-16 09:32:25,Harassment,Barangay 43,14.6068,120.968,High,historical
2019-07-16 12:31:46,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-16 13:52:45,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-16 16:24:12,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-16 23:16:02,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-16 23:42:54,Drug Related,Barangay 43,14.6068,120.968,High,historical
2019-07-17 01:59:16,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-17 05:15:25,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-07-17 06:35:58,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2019-07-17 11:25:11,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-17 14:14:55,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-17 15:25:38,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-07-17 20:17:51,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-17 20:25:37,Harassment,Barangay 41,14.608,120.9695,High,historical
2019-07-17 20:27:23,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-17 22:06:18,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-18 05:54:50,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2019-07-18 11:14:16,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-07-18 12:17:18,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-18 14:34:13,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-18 19:34:13,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-18 23:20:07,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-19 01:26:01,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-19 08:30:37,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-19 10:03:11,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-19 10:13:48,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-19 10:35:34,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-19 10:53:18,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-07-19 13:28:12,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-19 15:03:04,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-07-19 16:52:00,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-19 18:41:17,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-19 20:52:28,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-19 22:34:46,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-20 00:16:35,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-20 08:22:09,Theft,Barangay 41,14.608,120.9695,High,historical
2019-07-20 11:32:47,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-20 15:03:06,Fraud,Barangay 41,14.608,120.9695,Low,historical
2019-07-20 18:13:06,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-20 19:24:21,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-20 19:31:28,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-07-20 21:39:53,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-20 23:22:20,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-21 00:41:29,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-21 01:22:31,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 02:06:44,Fraud,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 02:27:33,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 09:54:21,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 15:27:15,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 20:28:22,Fraud,Barangay 41,14.608,120.9695,High,historical
2019-07-21 22:29:21,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-21 22:47:17,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-21 23:17:28,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-22 00:12:47,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-22 01:04:35,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-22 07:09:07,Assault,Barangay 43,14.6068,120.968,High,historical
2019-07-22 10:27:10,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-22 15:29:40,Fraud,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-22 17:21:23,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-07-23 02:09:21,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2019-07-23 05:00:34,Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-23 05:25:32,Others,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-23 11:14:16,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-23 12:33:26,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-23 13:14:30,Assault,Barangay 43,14.6068,120.968,High,historical
2019-07-23 13:43:10,Drug Related,Barangay 43,14.6068,120.968,Low,historical
2019-07-23 15:23:57,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-23 15:34:21,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-23 17:19:33,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-07-23 17:55:07,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2019-07-23 18:45:11,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-23 23:07:14,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-07-23 23:29:19,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-24 00:31:53,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-24 00:46:04,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-24 03:05:54,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-24 05:10:16,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-24 10:50:12,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-24 13:15:48,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-24 15:50:24,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2019-07-24 16:48:20,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-24 17:11:37,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-24 21:03:19,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-24 23:32:29,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-24 23:51:38,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-25 01:35:26,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-07-25 09:42:41,Vandalism,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-25 09:44:55,Assault,Barangay 41,14.608,120.9695,High,historical
2019-07-25 12:56:15,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-25 17:57:59,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-25 22:33:50,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-07-25 23:58:58,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-26 05:35:49,Assault,Barangay 41,14.608,120.9695,Low,historical
2019-07-26 09:06:53,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-26 09:22:48,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-26 10:12:24,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-26 11:05:25,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-26 17:14:49,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-26 17:35:40,Theft,Barangay 41,14.608,120.9695,High,historical
2019-07-26 20:11:21,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-26 22:35:37,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-27 04:47:13,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-27 13:38:14,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-27 14:16:46,Assault,Barangay 41,14.608,120.9695,Low,historical
2019-07-27 16:04:16,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-07-27 16:27:22,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-27 16:43:07,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-27 18:42:51,Assault,Barangay 41,14.608,120.9695,High,historical
2019-07-27 21:56:07,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-27 23:21:46,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-28 01:17:36,Drug Related,Barangay 43,14.6068,120.968,High,historical
2019-07-28 01:42:19,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-28 02:14:42,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-28 06:12:40,Others,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-28 07:47:47,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2019-07-28 08:39:15,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-28 11:52:54,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-07-28 12:22:40,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-28 17:29:02,Vandalism,Barangay 43,14.6068,120.968,High,historical
2019-07-28 18:49:35,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-07-28 19:06:26,Assault,Barangay 41,14.608,120.9695,Low,historical
2019-07-28 19:35:59,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-28 21:10:26,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-28 23:27:43,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-07-29 08:03:56,Domestic Violence,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-29 13:05:11,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-07-29 13:37:56,Theft,Barangay 41,14.608,120.9695,High,historical
2019-07-29 14:04:04,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-29 17:51:31,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-29 19:48:00,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-29 20:08:39,Drug Related,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-30 02:25:07,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2019-07-30 03:24:33,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-30 03:55:26,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-07-30 05:47:12,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-30 09:46:22,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-30 10:22:17,Drug Related,Barangay 41,14.608,120.9695,High,historical
2019-07-30 12:15:32,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-30 13:05:34,Harassment,Barangay 41,14.608,120.9695,High,historical
2019-07-30 18:01:33,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-07-31 00:31:17,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2019-07-31 01:27:39,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 03:12:16,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 06:46:06,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 07:54:28,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-31 12:00:29,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 12:23:32,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-31 12:51:54,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-07-31 13:11:54,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 14:57:33,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 17:44:13,Assault,Barangay 41,14.608,120.9695,High,historical
2019-07-31 18:22:32,Vehicle Theft,Barangay 43,14.6068,120.968,High,historical
2019-07-31 19:19:51,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-07-31 19:32:12,Assault,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 19:38:42,Fraud,Barangay 41,14.608,120.9695,Low,historical
2019-07-31 22:59:14,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-08-01 06:04:02,Vehicle Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-01 07:05:02,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-01 09:08:33,Drug Related,Barangay 41,14.608,120.9695,High,historical
2019-08-01 11:29:12,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-01 23:13:05,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-08-02 07:10:42,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-02 08:06:03,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-02 10:56:05,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2019-08-02 12:01:20,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-02 12:05:07,Domestic Violence,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-02 13:58:03,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-08-02 20:32:39,Breaking and Entering,Barangay 43,14.6068,120.968,High,historical
2019-08-02 22:40:45,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2019-08-02 23:44:52,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-08-03 00:48:12,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2019-08-03 01:31:34,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-03 08:24:28,Harassment,Barangay 41,14.608,120.9695,Immediate,historical
2019-08-03 08:37:00,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-03 17:33:45,Theft,Barangay 43,14.6068,120.968,High,historical
2019-08-03 19:06:26,Fraud,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-03 20:16:45,Harassment,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-04 00:39:34,Others,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-04 04:34:42,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-04 04:56:53,Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-04 05:22:26,Assault,Barangay 43,14.6068,120.968,High,historical
2019-08-04 05:28:03,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-08-04 08:05:26,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-08-04 08:49:52,Drug Related,Barangay 43,14.6068,120.968,High,historical
2019-08-04 10:51:26,Theft,Barangay 41,14.608,120.9695,High,historical
2019-08-04 12:29:18,Vandalism,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-04 12:55:04,Breaking and Entering,Barangay 41,14.608,120.9695,High,historical
2019-08-04 13:14:13,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2019-08-04 13:33:07,Vehicle Theft,Barangay 43,14.6068,120.968,Immediate,historical
2019-08-04 14:21:49,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-04 17:08:24,Harassment,Barangay 41,14.608,120.9695,Low,historical
2019-08-04 19:39:44,Others,Barangay 43,14.6068,120.968,Immediate,historical
2019-08-05 01:33:29,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-05 01:56:17,Domestic Violence,Barangay 41,14.608,120.9695,High,historical
2019-08-05 04:00:44,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-05 08:26:57,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-05 09:52:26,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-05 12:31:41,Drug Related,Barangay 43,14.6068,120.968,High,historical
2019-08-05 13:08:10,Assault,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-05 13:25:27,Assault,Barangay 41,14.608,120.9695,High,historical
2019-08-05 13:34:15,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-05 21:27:46,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-05 23:13:41,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-05 23:52:02,Assault,Barangay 43,14.6068,120.968,High,historical
2019-08-06 00:44:11,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-06 02:07:49,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-06 04:52:31,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-08-06 06:16:21,Breaking and Entering,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-06 07:18:26,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-06 08:53:05,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-06 12:31:44,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-06 16:03:13,Theft,Barangay 41,14.608,120.9695,High,historical
2019-08-06 16:30:24,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-08-06 21:37:22,Breaking and Entering,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-06 23:34:21,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2019-08-07 02:17:32,Assault,Barangay 43,14.6068,120.968,Immediate,historical
2019-08-07 07:16:38,Breaking and Entering,Barangay 41,14.608,120.9695,Immediate,historical
2019-08-07 09:38:26,Drug Related,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-07 12:44:17,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-08-07 14:27:11,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-07 15:41:21,Harassment,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-07 18:56:16,Breaking and Entering,Barangay 41,14.608,120.9695,Low,historical
2019-08-07 19:26:17,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-08-07 20:55:13,Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-07 21:04:26,Fraud,Barangay 43,14.6068,120.968,Low,historical
2019-08-08 01:23:43,Drug Related,Barangay 41,14.608,120.9695,Low,historical
2019-08-08 09:13:36,Others,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-08 09:21:31,Harassment,Barangay 43,14.6068,120.968,Low,historical
2019-08-08 09:34:09,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-08 13:16:03,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-08 18:49:40,Vehicle Theft,Barangay 41,14.608,120.9695,High,historical
2019-08-08 22:20:42,Breaking and Entering,Barangay 43,14.6068,120.968,Low,historical
2019-08-08 22:39:43,Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-09 02:28:59,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-09 05:47:36,Theft,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-09 08:10:19,Fraud,Barangay 41,14.608,120.9695,High,historical
2019-08-09 10:08:13,Assault,Barangay 43,14.6068,120.968,High,historical
2019-08-09 10:50:50,Vandalism,Barangay 43,14.6068,120.968,Low,historical
2019-08-09 12:00:46,Fraud,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-09 16:54:56,Assault,Barangay 43,14.6068,120.968,Low,historical
2019-08-09 17:35:36,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-09 17:44:35,Vehicle Theft,Barangay 41,14.608,120.9695,Low,historical
2019-08-09 18:36:03,Vandalism,Barangay 41,14.608,120.9695,Low,historical
2019-08-09 18:49:55,Theft,Barangay 41,14.608,120.9695,High,historical
2019-08-09 20:32:47,Vehicle Theft,Barangay 41,14.608,120.9695,Moderate,historical
2019-08-09 20:54:47,Assault,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-09 22:36:09,Fraud,Barangay 43,14.6068,120.968,Moderate,historical
2019-08-09 22:52:26,Others,Barangay 41,14.608,120.9695,Low,historical
2019-08-10 01:23:44,Drug Related,Barangay 41,14.608,120.9695,High,historical
2019-08-10 03:37:55,Domestic Violence,Barangay 43,14.6068,120.968,High,historical
2019-08-10 04:13:52,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-10 05:49:41,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
2019-08-10 10:10:05,Vehicle Theft,Barangay 43,14.6068,120.968,Low,historical
